Incident Id;Primary Charge;Street;City;State;Zipcode;Date of Arrest;Time of Arrest;Age;Race;Gender;Ethnicity;Type of Arrest;Drugs or Alcohol Present;Weapon Present;Disposition;latitude_longitude
30729;HARASSING PHONE CALLS;204 RIVER BIRCH LN;CHAPEL HILL;NC;27514;2013-08-19;7:15 AM;;;;;SUMMONED/CITED;N;UNARMED;ARREST/NO INVESTIGATION;35.952221136,-79.018495733
30730;HARASSING PHONE CALLS;201 SOUTH ESTES DRIVE;CHAPEL HILL;NC;27514;2013-08-19;10:39 AM;41;A;F;;SUMMONED/CITED;N;UNARMED;ARREST/NO INVESTIGATION;35.929737,-79.026858
30731;2ND DEGREE TRESPASS;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2013-08-19;9:13 PM;48;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
30721;2ND DEGREE TRESPASS;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2013-08-18;1:35 AM;31;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
30725;FAIL TO APPEAR/COMPL;1520 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-18;12:42 PM;51;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;ARREST/NO INVESTIGATION;35.932224218,-79.032130996
30728;DAMAGE-PERSONAL PROP;111 WEATHERSTONE DR;CHAPEL HILL;NC;27514;2013-08-18;10:45 PM;25;B;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.965467,-79.046451
30726;POSS STOLEN GOODS;US 15-501/FERN LANE;CHAPEL HILL;NC;;2013-08-18;4:18 PM;23;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.901513,-79.03289475
30724;IMPAIRED DRIVING DWI;246 FLEMINGTON RD/HAYES RD;CHAPEL HILL;NC;27517;2013-08-18;6:10 AM;27;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.918856,-79.025832
30727;IMPAIRED DRIVING DWI;1724 FORDHAM BLVD;CHAPEL HILL;NC;27517;2013-08-18;7:06 AM;19;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.937514763,-79.022970286
30722;2ND DEGREE TRESPASS;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2013-08-18;1:39 AM;27;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
30723;DAMAGE-REAL PROPERTY;100 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-18;4:06 AM;25;W;M;;ON VIEW;;UNARMED;CLEARED BY ARREST;35.912862,-79.0553025
30716;OPEN CONTAINER;110 N COLUMBIA ST;CHAPEL HILL;NC;27514;2013-08-17;9:27 AM;52;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913534579,-79.055955824
30717;DRIVING W/LIC REVOKED;ESTES DRIVE;CHAPEL HILL;NC;27514;2013-08-17;4:40 PM;28;W;M;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.934999659,-79.043927109
30715;IMPAIRED DRIVING DWI;200 NORTHFIELD DR;CHAPEL HILL;NC;27514;2013-08-17;2:25 AM;22;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.94607303,-79.060440813
30720;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;210 N COLUMBIA ST;CHAPEL HILL;NC;27516;2013-08-17;12:10 AM;20;W;F;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.915166,-79.0564725
30713;OPEN CONTAINER;119 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-17;2:12 AM;26;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913457056,-79.055058823
30718;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;210 N COLUMBIA ST;CHAPEL HILL;NC;27516;2013-08-17;12:10 AM;20;H;M;H;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.915166,-79.0564725
30714;POSSESSION MARIJUANA;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2013-08-17;12:13 AM;23;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
30719;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;210 N COLUMBIA ST;CHAPEL HILL;NC;27516;2013-08-17;12:10 AM;19;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.915166,-79.0564725
30710;IMPAIRED DRIVING DWI;E FRANKLIN ST AND ESTES DR;CHAPEL HILL;NC;27514;2013-08-16;2:28 AM;21;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.929296,-79.034301
30711;DAMAGE-REAL PROPERTY;316 W ROSEMARY ST;CHAPEL HILL;NC;27516;2013-08-16;3:26 AM;20;W;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.912925,-79.060212
30712;WARRANT FOR ARREST;HOMESTEAD RD (NEAR MLK );CHAPEL HILL;NC;27514;2013-08-16;6:54 PM;23;B;M;N;ON VIEW;Y;UNARMED;ARREST/NO INVESTIGATION;35.946219841,-79.083516875
30703;RESISTING ARREST;150 EAST FRANKLIN STREET;CHAPEL HILL;NC;;2013-08-15;12:30 AM;29;B;M;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
30708;FAIL TO APPEAR/COMPL;129 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-15;9:49 PM;22;B;M;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913606926,-79.054766795
30706;DRUGS-MISD POSS MARIJUANA;100 PERKINS DR;CHAPEL HILL;NC;27514;2013-08-15;1:05 AM;;;;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.96421361,-79.056475515
30707;POSSESSION MARIJUANA;129 EAST FRANKLIN STREET;CHAPEL HILL;NC;;2013-08-15;9:49 PM;23;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.913606926,-79.054766795
30709;ASSAULT ON FEMALE;200 WESTMINSTER DR;CHAPEL HILL;NC;27514;2013-08-15;10:14 PM;40;W;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.961534693,-79.054028424
30704;DRUG PARAPHERNALIA;OLD UNIVERSITY STATION DR;CHAPEL HILL;NC;27514;2013-08-15;12:58 AM;19;A;M;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.964813627,-79.055364156
30705;DRUG PARAPHERNALIA;OLD UNIVERSITY STATION DR;CHAPEL HILL;NC;27514;2013-08-15;12:58 AM;19;W;M;H;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.964813627,-79.055364156
30701;DRIVING W/LIC REVOKED;N ELLIOTT RD;CHAPEL HILL;NC;27514;2013-08-14;7:29 PM;30;B;F;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.93611553,-79.035340374
30702;LARCENY OF MOTOR VEHICLE;707 PRITCHARD AVE EXT;CHAPEL HILL;NC;27514;2013-08-14;7:14 PM;26;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.919324,-79.0609185
30699;OPEN CONTAINER;310 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-13;6:32 PM;48;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.911379933,-79.060454434
30698;DRUG PARAPHERNALIA;133 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-13;2:50 PM;58;B;M;N;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.913614143,-79.054644096
30700;DRIVING WHILE IMPAIRED;313 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-13;10:25 PM;45;W;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.915531907,-79.049699575
30695;FELONY LARCENY;RALEIGH RD @ BARBEE CHAPEL RD;CHAPEL HILL;NC;27517;2013-08-12;2:19 PM;37;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.901639,-79.007382
30691;SIMPLE AFFRAY;418 WEST FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-12;1:48 AM;25;B;M;N;ON VIEW;N;HANDGUN;CLEARED BY ARREST;35.91111318,-79.061149393
30696;FAIL TO APPEAR/COMPL;165 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-12;4:36 PM;58;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.91403379,-79.053565913
30697;2ND DEGREE TRESPASS;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-12;7:18 PM;53;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
30694;DRUNK / DISRUPTIVE;FRANKLIN STREET;CHAPEL HILL;NC;27514;2013-08-12;11:15 AM;40;B;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.924712923,-79.037941362
30693;SIMPLE AFFRAY;418 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-11;10:00 PM;20;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.91111318,-79.061149393
30689;ASSAULT ON FEMALE;1000 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;2013-08-11;5:18 AM;39;W;M;H;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.965242,-79.0536555
30692;CCW;418 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-11;9:33 PM;21;B;M;;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.91111318,-79.061149393
30690;POSSESS FRAUD ID;100 BLOCK WEST FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-11;2:14 AM;20;A;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913093925,-79.056024223
30685;OPEN CONTAINER;159 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-10;2:45 PM;51;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913949595,-79.053774365
30686;IMPAIRED DRIVING DWI;209 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-10;5:14 AM;24;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.914959,-79.0524855
30687;ASLT INFL BODY INJURY;121 NORTH COLUMBIA STREET;CHAPEL HILL;NC;;2013-08-10;4:56 PM;32;W;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913819322,-79.056177447
30688;CONSUMING ON UNAUTHORIZED PREMISES;121 NORTH COLUMBIA STREET;CHAPEL HILL;NC;;2013-08-10;4:56 PM;25;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913819322,-79.056177447
30679;2ND DEGREE TRESPASS;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-09;2:22 AM;51;W;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
30681;PHYSICAL SIMPLE ASSAULT-NON AGGRAVATED;312 MCMASTERS ST;CHAPEL HILL;NC;27516;2013-08-09;4:30 AM;47;W;F;;ON VIEW;U;UNARMED;CLEARED BY ARREST;35.918433,-79.0632315
30683;2ND DEGREE TRESPASS;409 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-09;1:38 PM;40;B;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.911016583,-79.06123766
30680;ASSAULT ON FEMALE;312 MCMASTERS ST;CHAPEL HILL;NC;27516;2013-08-09;4:15 AM;48;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;CLEARED BY ARREST;35.918433,-79.0632315
30684;DRUG PARAPHERNALIA  M;MITCHELL AT CALDWELL;CHAPEL HILL;NC;;2013-08-09;10:19 PM;46;B;M;N;SUMMONED/CITED;N;UNARMED;CLEARED BY ARREST;35.91603,-79.064208
30675;FAIL TO APPEAR/COMPL;137 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-08;8:38 PM;28;W;F;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.913694231,-79.054433926
30678;TRESPASSING;150 E ROSEMARY ST;CHAPEL HILL;NC;27514;2013-08-08;10:35 PM;53;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.914838303,-79.054215869
30682;MURDER-FIRST DEG  F;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2013-08-08;3:06 AM;48;B;F;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
30674;ASSAULT ON FEMALE;180 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-08;4:14 PM;26;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.914168574,-79.052954256
30677;PANHANDLING AFTER DARK;143 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-08;10:30 PM;32;W;M;;SUMMONED/CITED;;UNARMED;CLEARED BY ARREST;35.913744313,-79.054301876
30666;SLEEPING ON PARK BENCH;209 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-07;8:37 AM;34;B;M;;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.914959,-79.0524855
30668;2ND DEGREE TRESPASS;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2013-08-07;12:27 PM;42;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
30672;POSSESS CS PRISON/JAIL PREMISES;121 E FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-07;1:40 PM;31;B;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913511539,-79.054917255
30670;OPEN CONTAINER;121 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-07;2:55 PM;30;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913511539,-79.054917255
30671;OPEN CONTAINER;N COLUMBIA ST;CHAPEL HILL;NC;27514;2013-08-07;2:43 PM;53;W;M;N;SUMMONED/CITED;;UNARMED;CLEARED BY ARREST;35.914225391,-79.056382435
30669;OPEN CONTAINER  M;121 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-07;2:55 PM;54;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913511539,-79.054917255
30667;SLEEPING ON PARK BENCH;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-07;9:29 AM;62;B;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
30673;2ND DEGREE TRESPASS;101 S COLUMBIA ST;CHAPEL HILL;NC;27516;2013-08-07;9:29 PM;53;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.912347552,-79.055278672
30664;IMPAIRED DRIVING DWI;300 BLOCK OF WEST ROSEMARY;CHAPEL HILL;NC;27516;2013-08-06;1:16 AM;20;W;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.913094731,-79.058923732
30665;FAIL TO APPEAR/COMPL;119 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-06;8:27 PM;51;W;M;N;TAKEN INTO CUSTODY (WARRANT/LP);Y;UNARMED;ARREST/NO INVESTIGATION;35.913457056,-79.055058823
30662;PUBLIC CONSUMPTION;100 N COLUMBIA ST;CHAPEL HILL;NC;27514;2013-08-05;2:29 PM;69;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913239914,-79.055755505
30663;PWISD MDMA;128 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-05;10:03 PM;20;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.913285,-79.0545915
30661;IMPAIRED DRIVING DWI;FORDHAM BLVD/MT. MORIAH;DURHAM;NC;27707;2013-08-05;3:01 AM;37;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.944854295,-79.012136172
30658;MISUSE OF PUBLIC SEATING;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-04;12:46 PM;59;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
30653;WARRANT FOR ARREST;127 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-04;3:05 AM;33;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.913560552,-79.054784832
30651;UNDERAGE POSSESSION;US 15-501 NEAR ERWIN ROAD;CHAPEL HILL;NC;;2013-08-04;1:00 AM;18;W;F;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.943638652,-79.018981479
30652;POSSESSION MARIJUANA;E ROSEMARY ST (NEAR BOA DECK);CHAPEL HILL;NC;27514;2013-08-04;2:00 AM;22;B;F;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.916653461,-79.049489277
30656;IMPAIRED DRIVING DWI;109 S ESTES DR;CHAPEL HILL;NC;27514;2013-08-04;3:59 AM;24;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.92873151,-79.033379216
30660;POSSESSION MARIJUANA;1999 FORDHAM BLVD/CHAPEL HILL BLVD;CHAPEL HILL;NC;27514;2013-08-04;11:34 PM;27;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.945893981,-79.009811473
30657;FAILURE TO APPEAR;310 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-04;9:03 AM;46;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;ARREST/NO INVESTIGATION;35.911379933,-79.060454434
30659;PUBLIC URINATION;153 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-04;4:10 PM;53;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913845817,-79.054057472
30654;IMPAIRED DRIVING DWI;US 15-501/ EUROPA DRIVE;CHAPEL HILL;NC;27516;2013-08-04;12:53 AM;18;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.94195,-79.0181775
30650;RESISTING ARREST;460 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-03;1:29 AM;33;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.910500122,-79.062706534
30638;IMPAIRED DRIVING DWI;410 E FRANKLIN ST/BATTLE LN;CHAPEL HILL;NC;27514;2013-08-03;3:10 AM;22;B;M;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.916111,-79.04808
30636;2ND DEGREE TRESPASS;120 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;1:32 AM;23;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);U;UNARMED;CLEARED BY ARREST;35.913419332,-79.055005207
30645;WORTHLESS CHECK;SEAWELL SCHOOL RD (NEAR HIGHSCHOOL RD);CHAPEL HILL;NC;27514;2013-08-03;8:04 PM;41;B;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.950603488,-79.075502413
30644;POSSESSION MARIJUANA;1213 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2013-08-03;6:11 PM;22;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.947702415,-79.058585373
30642;PUBLIC CONSUMPTION;118 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;1:00 PM;42;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913381477,-79.055095605
30641;PUBLIC CONSUMPTION;118 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;1:00 PM;54;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913381477,-79.055095605
30655;DWI;217 KOUSA TRL;CHAPEL HILL;NC;27516;2013-08-03;9:21 PM;29;W;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.968854784,-79.072037276
30643;MISUSE OF PUBLIC SEATING;311 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-03;3:15 PM;59;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.911107,-79.060176
30640;PUBLIC CONSUMPTION;118 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;1:00 PM;47;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913381477,-79.055095605
30649;OPEN CONTAINER;157 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;10:10 PM;53;W;M;N;SUMMONED/CITED;;UNARMED;CLEARED BY ARREST;35.913878381,-79.053952044
30648;SLEEPING ON A TOWN BENCH;127 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;5:49 PM;35;W;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913560552,-79.054784832
30635;IMPAIRED DRIVING DWI;1710 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-03;4:05 AM;29;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.93625007,-79.027106686
30639;DRUGS-MFG SCHED VI;PLANT RD AND ROOSEVELT ST;CHAPEL HILL;NC;27514;2013-08-03;2:55 AM;24;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926884,-79.0353585
30647;OPEN CONTAINER;100 S COLUMBIA ST;CHAPEL HILL;NC;27516;2013-08-02;9:08 PM;58;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912637,-79.05609
30646;OPEN CONTAINER;100 S COLUMBIA ST;CHAPEL HILL;NC;27516;2013-08-02;9:08 PM;46;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.912637,-79.05609
30633;ASSAULT ON FEMALE;600 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2013-08-02;11:49 PM;55;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.918397,-79.0556355
30637;FAIL TO APPEAR/COMPL;100 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-02;8:15 PM;24;B;M;N;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;ARREST/NO INVESTIGATION;35.912862,-79.0553025
30631;FRAUD-OBT PROPERTY;US 15-501 AND MT CARAMEL CHURCH RD;CHAPEL HILL;NC;27514;2013-08-02;1:01 PM;50;W;F;N;SUMMONED/CITED;N;UNARMED;ARREST/NO INVESTIGATION;35.891334,-79.0593705
30630;LARCENY -  ALL OTHER;S ELLIOTT RD;CHAPEL HILL;NC;;2013-08-02;3:58 PM;39;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.932049542,-79.027627774
30634;POSSESSION MARIJUANA;1504 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-08-02;11:55 PM;21;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.929503,-79.032816
30632;MISUSE OF PUBLIC SEATING;306 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-08-01;10:40 PM;46;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.911755,-79.0600005
30628;BREAKING/ENTER-MISD;313 MCDADE ST;CHAPEL HILL;NC;27516;2013-08-01;6:52 PM;21;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.915396795,-79.061288208
30629;BREAKING/ENTER-MISD;313 MCDADE ST;CHAPEL HILL;NC;27516;2013-08-01;7:02 PM;21;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.915396795,-79.061288208
30625;OPEN CONTAINER;300 BLOCK OF WEST ROSEMARY ST;CHAPEL HILL;NC;27514;2013-08-01;10:34 AM;46;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913094731,-79.058923732
30627;FAIL TO APPEAR/COMPL;400 W ROSEMARY ST;CHAPEL HILL;NC;27516;2013-08-01;8:08 PM;37;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.911962,-79.062921
30624;WORTHLESS CHECK;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;2013-07-31;8:54 AM;49;W;F;;TAKEN INTO CUSTODY (WARRANT/LP);N;UNARMED;CLEARED BY ARREST;35.926893,-79.0529265
30623;WORTHLESS CHECK;HOMESTEAD RD (NEAR NORTHERN PARK DR);CHAPEL HILL;NC;27514;2013-07-31;12:45 AM;49;B;M;;SUMMONED/CITED;N;UNARMED;ARREST/NO INVESTIGATION;35.953078895,-79.062346507
30622;CONSUME ALCOHOLIC BEVERAGE LESS THAN 21;W FRANKLIN / YATES MOTOR CO ALLEY;CHAPEL HILL;NC;27514;2013-07-31;2:35 AM;20;B;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.9440889,-79.0396168
30621;WARRANT FOR ARREST;MARTIN LUTHER KING JR BLV ( NEAR TIMBERHOLLOW);CHAPEL HILL;NC;27514;2013-07-30;11:08 PM;39;B;M;N;ON VIEW;N;UNARMED;CLEARED BY ARREST;35.942030894,-79.057516565
30620;MISUSE OF PUBLIC SEATING;150 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-07-30;11:27 AM;34;B;M;;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.913258,-79.053462
30619;DRUGS-MISD POSS;79 S ELLIOTT RD;CHAPEL HILL;NC;27514;2013-07-29;10:46 PM;;;;;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.93502,-79.028181
30618;DRUGS-MISD POSS;79 S ELLIOTT RD;CHAPEL HILL;NC;27514;2013-07-29;10:46 PM;20;B;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.93502,-79.028181
30617;OPEN CONTAINER;306 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-07-29;4:22 PM;40;B;F;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.911755,-79.0600005
30616;NO OPERATORS LICENSE;1120 E FRANKLIN ST/ELIZABETH ST;CHAPEL HILL;NC;27514;2013-07-29;3:44 PM;24;W;F;H;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.92395,-79.0384005
30615;OPEN CONTAINER;200 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-07-28;4:27 PM;55;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914219462,-79.052808532
30613;OPEN CONTAINER;179 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-07-27;11:48 PM;40;B;F;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.914536,-79.053291
30612;INDECENT EXPOSURE;310 WEST FRANKLIN STREET;CHAPEL HILL;NC;;2013-07-27;7:59 PM;44;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.911379933,-79.060454434
30614;PUBLIC URINATION;310 W FRANKLIN ST;CHAPEL HILL;NC;27516;2013-07-27;3:20 PM;44;W;M;N;SUMMONED/CITED;Y;UNARMED;CLEARED BY ARREST;35.911379933,-79.060454434
30607;IMPAIRED DRIVING DWI;1512 E FRANKLIN ST;CHAPEL HILL;NC;27514;2013-07-27;1:19 AM;32;W;M;N;ON VIEW;Y;UNARMED;CLEARED BY ARREST;35.931123,-79.032672
30611;PUBLIC URINATION;121 N COLUMBIA ST;CHAPEL HILL;NC;27516;2013-07-27;1:35 PM;32;W;M;N;SUMMONED/CITED;U;UNARMED;CLEARED BY ARREST;35.913819322,-79.056177447
